,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
3006,a53bc6,1714077950,KCRQ,1714080550,KCRQ,N4360F  ,495.0,55.0,711.0,39.0,1,5
3007,a54eb3,1714075714,,1714078152,,N441DV  ,,,,,0,0
3008,a622bc,1714075991,KSEA,1714079876,,ASA653  ,1030.0,35.0,,,2,0
3009,a72e5b,1714079595,KHWD,1714081615,KHWD,N562AC  ,198.0,76.0,586.0,76.0,1,7
3010,a81770,1714080040,KTDF,1714080803,KGSO,N620NG  ,1495.0,142.0,11621.0,929.0,0,8
3011,aa360c,1714078891,KU42,1714080507,KU42,N757WP  ,68.0,28.0,680.0,28.0,1,5
3012,aa8075,1714076141,KORD,1714078769,KCMH,ENY3542 ,1304.0,60.0,5846.0,147.0,0,16
3013,ab55c8,1714076230,KDTS,1714078237,5AL1,N8298P  ,1816.0,198.0,23954.0,1653.0,2,0
3014,ac79a3,1714075602,KPHL,1714082110,KORD,AAL1939 ,2667.0,225.0,5686.0,107.0,1,5
3015,abbdb5,1714081037,,1714082274,26GA,N856AU  ,,,4464.0,629.0,0,21
3016,ad35a2,1714080721,KLGB,1714081581,KPOC,N950LA  ,287.0,50.0,825.0,42.0,3,5
3017,ad760d,1714079502,KAJO,1714081559,KF70,N9669K  ,761.0,58.0,2529.0,53.0,1,8
3018,acb468,1714080141,KCLT,1714081166,SC14,PDT5894 ,3338.0,290.0,8823.0,1095.0,0,5
3019,ae275b,1714079580,KNUC,1714081692,KNZY,BRACE00 ,10044.0,35.0,1537.0,46.0,0,8
3020,adff3f,1714078448,,1714081373,KRND,MUDDY12 ,,,2147.0,57.0,0,21
3021,c01714,1714075473,,1714077320,CYVR,CFITF   ,,,11969.0,87.0,0,2
3022,c052e1,1714081430,,1714082083,CYQT,CGFKA   ,,,2737.0,44.0,0,2
3023,c064f1,1714075918,CYWG,1714076684,CYGM,CGMFW   ,626.0,104.0,9591.0,326.0,0,0
3024,e0b085,1714078518,,1714080331,SADF,LVKBE   ,,,1653.0,57.0,0,6
3025,34560d,1714077251,LEBL,1714081610,LEMG,VLG4EZ  ,4517.0,552.0,5925.0,273.0,0,0
3026,503e9b,1714077636,,1714079229,LEBL,VLG788E ,,,12155.0,636.0,0,0
3027,4bb84f,1714075226,LTCG,1714079894,LTFJ,PGT4827 ,784.0,67.0,9198.0,529.0,0,2
3028,a025fd,1714081441,KLBT,1714082206,K2GC,N10888  ,6264.0,494.0,3045.0,225.0,0,10
3029,a047db,1714076585,KOKC,1714079658,89TA,SKW5326 ,958.0,115.0,16167.0,2032.0,2,9
3030,a03da1,1714075986,KO27,1714077910,KRHV,N1141Y  ,1891.0,148.0,689.0,10.0,1,2
3031,a147da,1714075317,KF70,1714080502,KCMA,N1818G  ,176.0,22.0,17418.0,647.0,2,2
3032,a0be20,1714081162,KVNY,1714082106,KSNA,EJA147  ,502.0,46.0,4824.0,272.0,2,2
3033,a1c25f,1714075702,,1714077298,KOKC,EJA212  ,,,1279.0,24.0,0,12
3034,a1c57e,1714079496,KBOS,1714082046,KLGA,RPA5750 ,1040.0,97.0,1221.0,74.0,0,3
3035,a1ceca,1714076854,KIPJ,1714082102,KIPJ,N2152Y  ,399.0,52.0,2246.0,113.0,1,5
3036,a1db24,1714075314,KMQS,1714078522,KMQS,CAP3819 ,2117.0,149.0,2312.0,172.0,0,8
3037,a31076,1714078883,KFTW,1714081529,KT67,N297LA  ,5989.0,568.0,6111.0,326.0,2,31
3038,a37fa0,1714076462,K3CK,1714079067,K3CK,N32403  ,1248.0,95.0,1241.0,209.0,5,28
3039,a2abca,1714075776,26FD,1714081042,KCOI,N271SG  ,10255.0,937.0,1502.0,21.0,1,6
3040,a2f9e1,1714077904,KCHD,1714080399,KCHD,N83281  ,116.0,32.0,601.0,47.0,2,8
3041,a40a9e,1714080534,KFXE,1714081339,FA69,N36GW   ,6697.0,948.0,3641.0,1557.0,1,3
3042,a431cb,1714079423,KRYN,1714081611,KFFZ,N37DP   ,11316.0,1183.0,1272.0,32.0,1,7
3043,a495ef,1714078104,KRWI,1714082294,KPDK,LXJ395  ,17.0,20.0,667.0,46.0,2,7
3044,a50381,1714076146,KDAB,1714080395,KDAB,ERU422  ,218.0,10.0,2467.0,20.0,2,11
3045,a5181f,1714076155,KNEW,1714078999,LS89,N4271D  ,430.0,25.0,3066.0,2298.0,0,8
3046,a55d8e,1714078710,KTTA,1714079489,KIGX,N445DU  ,3411.0,306.0,14171.0,3.0,2,6
3047,a4ac50,1714080251,KMGW,1714081162,,LJY40   ,116.0,83.0,,,0,0
3048,a4ac50,1714075582,KLBE,1714076497,KMGW,LJY40   ,3986.0,830.0,199.0,90.0,1,6
3049,a4ec10,1714076977,KGSH,1714078188,KGSH,N416SX  ,180.0,22.0,2108.0,8.0,6,16
3050,a68f7d,1714077364,KPDK,1714081190,7TN3,N5213Y  ,219.0,0.0,6052.0,384.0,1,15
3051,a5ee51,1714077372,KMKE,1714082125,KDCA,SWA1362 ,514.0,14.0,1525.0,65.0,0,5
3052,a715b8,1714079407,KU77,1714082358,2UT3,N556AC  ,1013.0,143.0,10187.0,688.0,1,0
3053,a6ec52,1714075820,KATL,1714080938,KBWI,DAL2643 ,1200.0,91.0,3060.0,6.0,2,6
3054,a81071,1714076488,XS09,1714078736,XS09,N619CT  ,12812.0,457.0,13004.0,510.0,0,3
3055,a89794,1714077165,KI39,1714081927,2KY1,N65276  ,14187.0,548.0,16552.0,448.0,1,5
3056,a88b3b,1714081134,KSPG,1714082398,KBOW,N65JT   ,809.0,66.0,8201.0,510.0,1,9
3057,a8d717,1714075980,KDTS,1714078818,KMSY,EJA669  ,1513.0,168.0,1141.0,46.0,2,5
3058,a8cd91,1714077151,4II9,1714078128,KLAF,N6665G  ,5913.0,435.0,950.0,93.0,4,14
3059,a8fd83,1714080520,37CL,1714081189,KF70,N679DS  ,2468.0,297.0,2770.0,83.0,2,8
3060,aa027e,1714077491,KVGT,1714079452,KVGT,N744ME  ,866.0,59.0,711.0,59.0,1,3
3061,ab1c63,1714076190,KDAB,1714076898,KDAB,ERU815  ,977.0,4.0,578.0,17.0,2,11
3062,ab358e,1714078041,MA43,1714080050,KTEB,N821LB  ,5366.0,1845.0,2802.0,20.0,0,3
3063,ab786d,1714080493,16PA,1714082219,KCKB,N8380C  ,11872.0,121.0,9213.0,543.0,1,5
3064,ab786d,1714075432,16PA,1714078439,16PA,N8380C  ,11987.0,182.0,11930.0,60.0,1,8
3065,aaa595,1714077990,KLAS,1714080583,KSAN,SWA4101 ,1024.0,51.0,1302.0,20.0,2,9
3066,ac459f,1714078157,KBTR,1714079063,,N890D   ,3406.0,489.0,,,1,0
3067,ad976e,1714076558,,1714079683,KMCO,NKS137  ,,,6115.0,168.0,0,7
3068,ae62d4,1714078986,,1714081498,0MS0,CARP154 ,,,9978.0,1690.0,0,2
3069,ae6a78,1714080133,,1714080972,18AZ,KYOTE38 ,,,28505.0,459.0,0,0
3070,ae6a78,1714076304,KPHX,1714078375,00AZ,KYOTE38 ,5737.0,27.0,29708.0,256.0,0,0
3071,add067,1714080238,KJNX,1714080990,KGSB,N99BD   ,3245.0,445.0,15188.0,1437.0,0,5
3072,adff5b,1714075710,KRND,1714077578,KRND,COBRA34 ,1076.0,27.0,1918.0,34.0,3,21
3073,c00322,1714077222,CYFD,1714078897,CZBA,CFBEV   ,1496.0,48.0,984.0,53.0,0,1
3074,3007f2,1714077353,EDDF,1714078936,ELLX,DLA8YF  ,3896.0,87.0,1193.0,65.0,2,2
3075,4401e4,1714077762,,1714080821,LIPZ,EJU14KD ,,,1851.0,43.0,0,4
3076,46bc4a,1714077611,,1714080324,LGTS,AEE585  ,,,3067.0,176.0,0,1
3077,4cad53,1714075728,LIRF,1714078550,LIPQ,ITY1363 ,601.0,140.0,449.0,10.0,0,1
3078,a01ec0,1714078440,KLNS,1714079428,PA73,N107AL  ,2196.0,608.0,11854.0,548.0,1,4
3079,a03356,1714078274,,1714081568,89TA,UCA4304 ,,,16441.0,2001.0,0,8
3080,a12ad5,1714077096,KAGC,1714081603,KAGC,N1743L  ,1212.0,83.0,4025.0,205.0,0,6
3081,a15f6e,1714076576,WI58,1714077459,04WI,N188LR  ,1272.0,230.0,1252.0,195.0,10,18
3082,a0d7e3,1714077740,KHGR,1714081265,KN68,N1531V  ,1265.0,92.0,3010.0,336.0,3,12
3083,a256ec,1714076921,,1714079819,PANC,SRY1102 ,,,715.0,23.0,0,14
3084,a1b10a,1714079226,2IL4,1714080778,KSTL,FDY440  ,6066.0,1900.0,2015.0,40.0,2,7
3085,a1b0a3,1714079679,,1714080347,TVSA,N208KG  ,,,18444.0,1238.0,0,1
3086,a1c75a,1714078082,KGVL,1714081554,KGVL,N2132W  ,5110.0,403.0,3018.0,220.0,1,5
3087,a300db,1714076361,,1714077035,KFLL,N293CK  ,,,6473.0,241.0,0,4
3088,a31890,1714079343,KSEA,1714081313,CYVR,SKW3748 ,1015.0,28.0,1026.0,33.0,2,3
3089,a383be,1714078394,KLQK,1714080570,KGMU,N32531  ,2437.0,95.0,5512.0,206.0,3,13
3090,a383be,1714076469,KGMU,1714077676,KLQK,N32531  ,278.0,0.0,2378.0,156.0,6,10
3091,a2cced,1714080211,AZ05,1714081241,KGYR,N28PF   ,6685.0,704.0,1900.0,55.0,0,9
3092,a2f22e,1714076823,KSOP,1714079413,KTTA,N2893C  ,6257.0,440.0,2711.0,222.0,3,9
3093,a42a5c,1714075202,KAUS,1714081177,KATL,DAL2104 ,2021.0,86.0,1909.0,0.0,3,20
3094,a44166,1714076643,KBIL,1714081538,KFTG,UAL776  ,2832.0,205.0,8530.0,354.0,1,22
3095,a50b9c,1714077169,,1714081109,KPHL,N424MP  ,,,5472.0,110.0,0,11
3096,a56266,1714076553,KPOC,1714078282,KCMA,N446RH  ,1032.0,4.0,2290.0,52.0,1,2
3097,a55b2a,1714078896,KTPF,1714081542,KTPF,N444TH  ,804.0,35.0,2070.0,127.0,2,9
3098,a57dc2,1714075421,KPWM,1714081449,KRDU,N453FD  ,676.0,0.0,2798.0,12.0,4,7
3099,a59b2e,1714079626,KOWP,1714081790,03OK,SCU53   ,5677.0,1549.0,6660.0,1412.0,3,9
3100,a641fd,1714075260,KORD,1714078042,KDTW,GJS4435 ,788.0,69.0,5394.0,115.0,1,8
3101,a5dc63,1714075560,KCPS,1714077108,IL18,BKN77   ,3913.0,460.0,6579.0,646.0,4,11
3102,a78ef3,1714078750,KT82,1714079689,K5C1,N5863   ,7231.0,550.0,50.0,4.0,2,9
3103,a6e2d2,1714076102,KHWO,1714079023,KHWO,N5428H  ,1051.0,89.0,1243.0,119.0,2,4
3104,a7e2d1,1714077690,TE99,1714079338,KT67,N607SA  ,3632.0,1021.0,5807.0,341.0,1,32
3105,a93270,1714076116,0WI5,1714076929,0WI5,N692DA  ,10723.0,227.0,9980.0,592.0,4,18
3106,a9efb9,1714077091,6PA8,1714081496,KAGC,N7396W  ,13703.0,1889.0,913.0,84.0,0,7
3107,aa5d23,1714077180,KMSP,1714079001,,SKW4266 ,1131.0,42.0,,,2,0
3108,ab510c,1714077171,KDLL,1714079746,WI52,N82808  ,1816.0,189.0,1943.0,301.0,1,8
3109,ac73e7,1714078906,KPDK,1714080256,,N901LK  ,1035.0,14.0,,,1,0
3110,ac6f31,1714078871,KPHL,1714082361,KROA,PDT5714 ,5906.0,575.0,243.0,53.0,1,6
3111,ad7bdf,1714075834,KMKE,1714079098,KSTL,SWA5099 ,405.0,52.0,1433.0,5.0,0,7
3112,acd486,1714076358,KATL,1714079639,KJAN,DAL2593 ,1443.0,121.0,2410.0,6.0,1,12
3113,ae54e2,1714076821,KNSE,1714081229,KNEW,SH208   ,5737.0,510.0,1519.0,5.0,5,5
3114,ade134,1714079483,KMTN,1714081640,KOBI,N99376  ,1045.0,77.0,8245.0,391.0,1,7
3115,c01dc3,1714077815,CYVR,1714080869,KBFI,CFLHA   ,12747.0,71.0,12300.0,54.0,0,8
3116,0c4144,1714081744,MDJB,1714082380,MDJB,HI955   ,3552.0,518.0,6090.0,274.0,1,2
3117,4520c4,1714076380,LOWL,1714080807,EBMB,BCS5301 ,6577.0,996.0,442.0,84.0,2,3
3118,468e45,1714075466,LGTS,1714077247,LGAV,SEH5GK  ,538.0,84.0,11727.0,607.0,1,2
3119,7586b6,1714079270,RPUL,1714080202,RPUL,WC311   ,441.0,70.0,1010.0,77.0,0,0
3120,a04635,1714078845,KHIO,1714082033,1OR4,N117AA  ,486.0,20.0,904.0,423.0,9,21
3121,a10f4a,1714076421,KMIC,1714077223,K21D,N1679H  ,232.0,51.0,4138.0,203.0,1,17
3122,a0e9a1,1714077848,,1714079120,1OH1,N158TS  ,,,5867.0,455.0,0,6
3123,a1e64f,1714078167,OI34,1714080905,OI34,N221SG  ,8625.0,62.0,8127.0,54.0,5,19
3124,a31b5e,1714076036,7MD8,1714077538,7MD8,N3HQ    ,14525.0,355.0,13890.0,35.0,0,8
3125,a32be6,1714079024,,1714081469,KSJC,EJA303  ,,,1367.0,18.0,0,3
3126,a2e3e9,1714079002,KMYF,1714081900,KMYF,N2857P  ,270.0,38.0,671.0,8.0,4,6
3127,a43ad6,1714078406,82IS,1714080186,6IL2,N3717G  ,832.0,341.0,3147.0,348.0,10,29
3128,a4f5b3,1714080971,KGIF,1714082248,KGIF,N419BL  ,3035.0,207.0,3840.0,291.0,3,10
3129,a4f6d4,1714077707,4XS1,1714078880,KDAL,N419P   ,5509.0,295.0,4052.0,110.0,3,10
3130,a61120,1714075750,,1714077898,KX40,N490LP  ,,,5790.0,449.0,0,19
3131,a64035,1714079730,35CO,1714082267,KCOS,CXK170  ,9163.0,967.0,1554.0,64.0,0,5
3132,a63a1a,1714076220,K63M,1714078843,MU68,N500BS  ,3740.0,1460.0,3193.0,1030.0,1,5
3133,a5d4f5,1714079866,IL18,1714080824,KBLV,BKN75   ,9590.0,669.0,5238.0,553.0,2,8
3134,a5d4f5,1714076025,KCPS,1714078932,27LL,BKN75   ,5310.0,567.0,4458.0,960.0,4,7
3135,a719c8,1714076979,MI27,1714079335,KOZW,N557DS  ,5088.0,548.0,11067.0,354.0,5,12
3136,a6fe32,1714076618,,1714079205,KSTP,N55MN   ,,,2516.0,74.0,0,15
3137,a85dd1,1714076715,KBAZ,1714078278,K1T7,N6380E  ,1843.0,243.0,1018.0,99.0,5,12
3138,a7da55,1714076917,KRAL,1714079645,KRAL,N605FF  ,417.0,28.0,1928.0,47.0,1,8
3139,a9b629,1714078328,KACY,1714081840,KCDW,N725AK  ,4272.0,365.0,2400.0,31.0,2,5
3140,aa0b45,1714079179,90LA,1714080598,KASL,N74600  ,8086.0,696.0,7039.0,637.0,1,1
3141,aa0efd,1714080065,K5A9,1714081568,2AL8,N74701  ,4958.0,615.0,13497.0,1276.0,0,4
3142,aa0efd,1714075489,K9A1,1714078105,K5A9,N74701  ,223.0,88.0,3509.0,646.0,6,13
3143,aa1f97,1714075478,KMDT,1714079577,KCLT,AAL1635 ,663.0,18.0,5895.0,191.0,2,6
3144,ab686f,1714076460,KDFW,1714081868,KDSM,AAL2229 ,3078.0,340.0,2929.0,35.0,2,8
3145,ab884f,1714076340,KOSH,1714077818,WS17,N842LP  ,890.0,55.0,478.0,152.0,7,15
3146,ab8a9b,1714078997,26LL,1714079857,16IL,N8427G  ,1848.0,569.0,4770.0,691.0,10,36
3147,aae008,1714078843,KHNZ,1714080289,KRDU,N80FG   ,2982.0,456.0,1859.0,25.0,0,7
3148,ac22a2,1714077607,KSAV,1714081438,NC63,N881MC  ,2276.0,182.0,15380.0,846.0,1,7
3149,ac4d01,1714075588,KWDR,1714080136,7NC7,N892CN  ,4162.0,413.0,7247.0,1417.0,0,4
3150,acc147,1714076320,KLAL,1714078033,KLAL,N9205X  ,3072.0,505.0,6010.0,413.0,3,13
3151,aced1c,1714076820,KBUF,1714079930,KPHL,PDT5866 ,514.0,115.0,5298.0,103.0,2,11
3152,ae50d8,1714079206,KHUA,1714080974,KMDQ,EVAL80  ,1276.0,10.0,14623.0,508.0,2,4
3153,c035bf,1714079586,KPIT,1714082283,CYYZ,JZA924  ,1667.0,98.0,2155.0,127.0,5,4
3154,c047cf,1714077586,CNC3,1714080741,CNC3,CGBFA   ,341.0,79.0,542.0,86.0,0,6
3155,c80493,1714077443,NZCH,1714080864,NZCH,ZKEQE   ,565.0,145.0,912.0,145.0,1,3
3156,c81c9e,1714077960,NZAA,1714080792,NZGS,ANZ163L ,5150.0,473.0,567.0,64.0,0,0
3157,e80275,1714079042,SPJC,1714081277,,LPE2297 ,839.0,11.0,,,3,0
3158,0c6039,1714080111,TBPB,1714082201,,BWA232  ,476.0,32.0,,,0,0
3159,4601f6,1714078561,EFHK,1714081634,EFKK,FIN641  ,1151.0,67.0,5613.0,256.0,1,0
3160,45b103,1714075484,EKCH,1714076826,EKRN,DNU54R  ,3084.0,269.0,11802.0,685.0,0,0
3161,4cacdf,1714075893,,1714077749,LPPT,RYR6067 ,,,1600.0,14.0,0,4
3162,78111c,1714075306,,1714081945,VTBS,CDG4079 ,,,9026.0,432.0,0,1
3163,a04600,1714077146,KTOA,1714078362,KAJO,N1168U  ,9103.0,159.0,6951.0,89.0,0,8
3164,a0609a,1714079656,KSRQ,1714081176,KVNC,N123UA  ,382.0,13.0,2588.0,345.0,0,2
3165,a06943,1714077794,KBTP,1714080443,KBTP,N12541  ,442.0,83.0,656.0,90.0,5,17
3166,a05cc7,1714076172,,1714079726,2AR5,SKW5732 ,,,5007.0,423.0,0,15
3167,a089bc,1714080301,OH17,1714081702,11OA,N13370  ,3555.0,670.0,4182.0,768.0,3,7
3168,a27ca5,1714078957,KCHA,1714080027,KRZR,N26AA   ,2965.0,226.0,3168.0,286.0,0,2
3169,a35a0c,1714076689,KJOT,1714078211,KPWK,N315GT  ,3521.0,226.0,2815.0,31.0,6,5
3170,a2f94a,1714075592,KIAD,1714078513,KCMH,N291B   ,1143.0,87.0,6881.0,262.0,2,16
3171,a3d64a,1714075880,FA37,1714078010,KFXE,N3462V  ,8395.0,606.0,8054.0,277.0,0,4
3172,a3fdbc,1714076134,KPHN,1714077492,KVLL,N3562G  ,1442.0,228.0,973.0,53.0,1,3
3173,a60c09,1714075475,KDEN,1714079019,KABQ,SWA5924 ,4237.0,211.0,3332.0,51.0,4,1
3174,a5a05c,1714077775,FD27,1714078382,KCRG,N4615C  ,10672.0,1761.0,6867.0,261.0,1,9
3175,a5a17d,1714075985,KDAB,1714080042,KDAB,ERU462  ,1073.0,2.0,2757.0,27.0,2,11
3176,a6a904,1714079497,,1714080135,KHOU,N5280F  ,,,15876.0,199.0,0,6
3177,a6c03b,1714077736,K1G3,1714079510,K1G3,KSF34   ,1447.0,103.0,1478.0,33.0,3,18
3178,a6e3b0,1714075312,KORD,1714080464,KRIC,GJS4563 ,1158.0,29.0,4935.0,139.0,0,10
3179,a6fd64,1714079053,,1714082372,KJKA,N55DG   ,,,9564.0,482.0,0,20
3180,a8082d,1714078824,KCHA,1714082269,KCHA,N61655  ,2301.0,226.0,2518.0,172.0,0,6
3181,a825a8,1714080793,KMLB,1714082287,08FD,N624FT  ,3294.0,233.0,5347.0,711.0,1,16
3182,a90f25,1714078013,0II7,1714081636,4II2,N683JA  ,5558.0,693.0,2546.0,65.0,9,26
3183,a96df1,1714079585,K6J2,1714081064,KLRO,N7065T  ,12258.0,1040.0,7294.0,331.0,1,4
3184,a98b5d,1714077210,K3G3,1714078697,29OH,N714ER  ,1655.0,38.0,12621.0,633.0,6,10
3185,a8bf0f,1714076677,KOSH,1714079427,30WI,N66272  ,909.0,40.0,25762.0,2038.0,7,0
3186,aa3abe,1714077480,KLGB,1714080896,KLGB,N75840  ,525.0,18.0,716.0,18.0,3,8
3187,aa4d12,1714080290,KACK,1714080914,KHYA,KAP6789 ,826.0,77.0,4475.0,166.0,0,2
3188,ab247e,1714080172,KCHA,1714081402,KPDK,N817MP  ,6738.0,561.0,1047.0,31.0,1,7
3189,ab5d67,1714075232,KDMW,1714081234,VT31,N831PS  ,934.0,18.0,3735.0,563.0,4,3
3190,aab267,1714078420,KRYY,1714081362,KRYY,JED180  ,2463.0,185.0,1263.0,216.0,1,5
3191,ac146b,1714076117,,1714077803,KSQL,N878DT  ,,,318.0,62.0,0,6
3192,ac2809,1714080291,KSAT,1714082016,TA90,ASH6242 ,544.0,103.0,3707.0,1461.0,1,23
3193,ac70c9,1714076590,KAND,1714082056,KFRG,N900SN  ,11209.0,1163.0,1646.0,55.0,1,1
3194,abf424,1714078124,KLZU,1714080580,KLZU,N87BP   ,319.0,27.0,2204.0,19.0,0,8
3195,ad32c2,1714078362,KENW,1714081370,KPTK,N95ER   ,2378.0,131.0,3890.0,51.0,5,9
3196,ad93c7,1714079708,KREI,1714081513,KCRQ,N974PA  ,3327.0,443.0,976.0,24.0,1,5
3197,acc1ef,1714076626,,1714078230,NC03,N921AP  ,,,2084.0,808.0,0,8
3198,ace455,1714076316,KGMU,1714077885,SC47,N93LL   ,2832.0,107.0,3356.0,164.0,5,14
3199,acdcf6,1714080114,KT54,1714081147,KSGR,N928MA  ,9385.0,306.0,5461.0,279.0,4,13
3200,c05f0c,1714076364,CYQY,1714082357,CYUL,JZA93   ,1215.0,82.0,3438.0,17.0,0,2
3201,e49b81,1714079311,SBKP,1714081305,,AZU4973 ,2331.0,382.0,,,0,0
3202,e7e41a,1714077612,8NC8,1714079602,8NC8,,8983.0,759.0,16664.0,789.0,0,3
3203,3c4dc4,1714076750,EDDM,1714080051,EPPO,DLH1WF  ,1221.0,49.0,142.0,43.0,0,3
3204,4a0664,1714075351,,1714077050,LROP,ROT648P ,,,7076.0,270.0,0,2
3205,4baa14,1714076082,,1714077985,LTFM,THY1EM  ,,,6754.0,403.0,0,2
3206,4d2487,1714075630,,1714079096,LIPO,MSA94S  ,,,2195.0,82.0,0,1
3207,7c68ad,1714075984,YWLM,1714079506,YBBN,QFA1962 ,12196.0,1445.0,1065.0,42.0,0,2
3208,a0719b,1714075203,,1714079020,KRDU,MXY6331 ,,,2756.0,10.0,0,7
3209,a18fe9,1714077665,KN13,1714078433,KSEG,N20CN   ,710.0,5.0,4617.0,1135.0,4,13
3210,a1be10,1714076043,KDCA,1714079581,KBOS,RPA5689 ,291.0,96.0,623.0,97.0,1,3
3211,a2ccbc,1714077193,KFPR,1714081606,FL27,N28MG   ,2081.0,91.0,7348.0,2371.0,2,17
3212,a2ddef,1714076449,KMQY,1714078341,TN96,N284ME  ,3441.0,383.0,5349.0,312.0,3,11
3213,a2f6b3,1714075231,KSTS,1714080977,KPHX,ENY3362 ,4729.0,677.0,750.0,12.0,1,10
3214,a446eb,1714077721,KATL,1714081344,KTPA,FFT2912 ,827.0,60.0,1901.0,15.0,2,7
3215,a47204,1714081183,KSAT,1714081800,77TS,N386EM  ,1313.0,103.0,5397.0,320.0,1,20
3216,a500ec,1714079957,,1714081424,KOJC,N421SF  ,,,187.0,29.0,0,17
3217,a520cc,1714079340,KCRQ,1714081317,KCRQ,N43AG   ,103.0,32.0,885.0,17.0,1,5
3218,a58fe5,1714075481,CA57,1714076187,KO69,N458AS  ,11858.0,362.0,5355.0,246.0,0,4
3219,a4c48f,1714076749,,1714078919,KTPA,SIL139  ,,,1767.0,7.0,0,7
3220,a696bb,1714077038,KUGN,1714080057,KUGN,N5232K  ,520.0,31.0,1983.0,8.0,1,14
3221,a70a8c,1714079341,KORL,1714080465,KORL,N55297  ,977.0,64.0,1561.0,18.0,1,7
3222,a76277,1714076910,KABQ,1714079183,,WSN3    ,452.0,59.0,,,0,0
3223,a6c1e4,1714076632,KI69,1714081160,2OH8,N53417  ,1879.0,108.0,5610.0,266.0,4,11
3224,a83b9e,1714077833,KORD,1714080266,,N63CJ   ,1312.0,99.0,,,1,0
3225,a9a8cf,1714076419,LA46,1714080244,LS41,N721RW  ,5997.0,952.0,6314.0,361.0,3,13
3226,aa1b78,1714077639,,1714080126,KVNY,EJA750  ,,,668.0,23.0,0,3
3227,aa37f4,1714076130,KBUY,1714081221,25SC,FNX302  ,2147.0,40.0,5899.0,272.0,2,13
3228,ab894d,1714076592,KHVN,1714081297,KHVN,N842WT  ,2796.0,202.0,2528.0,42.0,0,4
3229,aab510,1714077870,KDXR,1714081357,1NK8,N7895V  ,893.0,546.0,12677.0,1054.0,0,4
3230,aadbe9,1714079060,KCMA,1714079864,KCMA,N79904  ,1439.0,220.0,2527.0,83.0,2,2
3231,ac353a,1714078833,,1714079991,KLAS,N886MH  ,,,1529.0,66.0,0,3
3232,ac620d,1714080670,KDAB,1714082368,KDAB,N89721  ,1051.0,10.0,1117.0,10.0,2,11
3233,ac620d,1714077517,KDAB,1714078414,KDAB,N89721  ,1048.0,20.0,822.0,10.0,2,11
3234,abee5f,1714076056,KFLL,1714076748,7FD6,CYC868  ,3097.0,302.0,4385.0,864.0,1,5
3235,ad216f,1714077508,KPTK,1714079537,KPTK,N945TL  ,739.0,59.0,3982.0,59.0,0,9
3236,ad2b43,1714075908,KATL,1714079888,KIND,DAL2658 ,1659.0,91.0,8560.0,282.0,1,32
3237,ad523e,1714080881,KTHV,1714082240,KMDT,N9579C  ,1163.0,62.0,1391.0,94.0,6,17
3238,ad523e,1714078601,KN94,1714079976,KTHV,N9579C  ,2699.0,484.0,4224.0,153.0,2,17
3239,ad765e,1714079023,,1714081257,PANC,VTS881  ,,,2371.0,0.0,0,16
3240,ad7f11,1714079469,KSDL,1714082138,KHND,PGR1969 ,267.0,4.0,1020.0,25.0,0,5
3241,acaad4,1714078672,KSUA,1714081869,GA20,OLV915  ,435.0,4.0,7678.0,1477.0,1,4
3242,ae21e4,1714078665,JY39,1714079423,KMIV,G26125  ,6391.0,240.0,6315.0,156.0,3,12
3243,ae58f1,1714079394,FD82,1714081317,K12J,BB252   ,7905.0,539.0,9581.0,1196.0,5,4
3244,ae4eda,1714075582,KAFF,1714077318,KAFF,SHARK50 ,877.0,31.0,433.0,46.0,0,7
3245,adc442,1714080060,KIPJ,1714081696,KIPJ,N9863U  ,836.0,98.0,2039.0,75.0,2,5
3246,adc7fa,1714079354,KSNC,1714081536,KSNC,N9873V  ,3937.0,269.0,5990.0,391.0,0,7
3247,adba2b,1714076764,KPJC,1714079316,32PN,N984BT  ,8610.0,541.0,5446.0,266.0,5,21
3248,adff4c,1714075402,KRND,1714079344,KRND,QUATRO1 ,1053.0,27.0,3385.0,110.0,3,18
3249,c00115,1714079857,CNF4,1714080833,CYLS,CFAKQ   ,6669.0,447.0,2215.0,259.0,0,3
3250,c01006,1714077218,CYHU,1714079655,CYRQ,CFGBT   ,736.0,118.0,4908.0,701.0,2,2
3251,c04aa9,1714076911,CYAV,1714077696,CYAX,CGCHC   ,422.0,35.0,24883.0,548.0,1,1
3252,c06b81,1714077123,CNC3,1714080915,CNC3,CGOSM   ,915.0,71.0,1393.0,41.0,0,6
3253,e80252,1714076626,,1714078311,SPJC,LPE2038 ,,,5818.0,224.0,0,5
3254,0d0f19,1714076783,MMPB,1714077904,,XBPDL   ,2173.0,19.0,,,0,0
3255,34440a,1714077024,LEBL,1714081594,LEZL,VLG7PJ  ,3732.0,430.0,6745.0,301.0,0,1
3256,408053,1714078470,EGNT,1714081182,EGGD,EZY86LT ,256.0,63.0,554.0,84.0,0,0
3257,4d2499,1714077471,,1714080432,LIPO,MSA55B  ,,,2266.0,82.0,0,1
3258,4cac23,1714078058,LEZL,1714080776,LEAL,RYR49VN ,1048.0,194.0,3195.0,131.0,1,1
